19,7_1,2,3.00,7,05:57:37,00:00:00
57009,5_1,4,0.00,1,05:57:39,00:00:00
9,4_2,4,0.00,2,05:57:36,00:00:00
46,4_1,4,0.00,2,05:57:35,00:00:00
52,3_1,4,1.00,2,05:57:38,00:00:02
22,3_1,3,0.00,9,05:57:38,00:00:02
2,1_1,4,0.00,2,05:57:40,00:00:00
25,1_2,4,0.00,2,05:57:41,00:00:00
7,1_2,3,0.00,7,05:57:47,00:00:00
42,3_2,3,0.00,8,05:57:56,00:00:00
64,7_1,0,0.00,17,05:57:58,00:00:00
SC4_1,SC_1,289,0.00,3,05:57:20,00:00:40
NS2_1,NS_1,39,0.00,1,05:57:20,00:00:40
50,4_2,3,0.00,8,05:58:00,00:00:00
14,1_1,3,0.00,7,05:58:09,00:00:00
